tweet_id,created_at,user_id,text,clean_text,hashtags,mentions,language,retweet_count,like_count,sentiment,polarity,subjectivity,party,state
1881264376969310714,2025-01-20 08:55:54+00:00,299033735,"@DealsDhamaka And opposition we know will built upon the tax loot BJP has established upon &amp; are going to go 1-2 notches higher while not delivering anything.
Again same 2012 wali feeling of hopelessness is high amongst ppl.
Also, d Freebee culture will bring downfall of our whole nation."," and opposition we know will built upon the tax loot bjp has established upon amp are going to go 12 notches higher while not delivering anything
again same 2012 wali feeling of hopelessness is high amongst ppl
also d freebee culture will bring downfall of our whole nation",[],['DealsDhamaka'],en,0,1,Unknown,0,0,Unknown,Unknown
1881264365539594349,2025-01-20 08:55:51+00:00,1737737173162401792,"Doctors &amp;amp; Taxpayers Against Genocide - CODEPINK Congress Capitol Calling Party
Join CODEPINK Congress as we educate, activate and mobilize for peace legislation!

Doctors Against Genocide and Taxpayers Against...

Read More:
https://t.co/oEA4Vcsh40 https://t.co/QBYk6uOA12","doctors ampamp taxpayers against genocide  codepink congress capitol calling party
join codepink congress as we educate activate and mobilize for peace legislation

doctors against genocide and taxpayers against

read more
 ",[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264349135950075,2025-01-20 08:55:47+00:00,1118042740523032576,"Israel releases new map of Greater Israel on Social Media showimfmoarts of Palestine,  Syria,  Jordan as ts own. Must watch share and subscribe my channel ISRG. 
#pak #sstvi #RajatDalal
#china #chinese #bjp #congress #kejriwal #bangla #Israel
#TikTok
https://t.co/yVz3FJKxkg","israel releases new map of greater israel on social media showimfmoarts of palestine  syria  jordan as ts own must watch share and subscribe my channel isrg 
pak sstvi rajatdalal
china chinese bjp congress kejriwal bangla israel
tiktok
","['pak', 'sstvi', 'RajatDalal', 'china', 'chinese', 'bjp', 'congress', 'kejriwal', 'bangla', 'Israel', 'TikTok']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264342508953873,2025-01-20 08:55:46+00:00,1293202998282186753,"🎯Debt-to-Equity Ratio: 
0.5 (low leverage, indicating financial stability)(low leverage, indicating financial stability)

✍️Earnings Ratios:

✅️EPS: ₹5.2

✅️Estimated P/E Ratio: 16-18x

✍️ Object of the Offer:-

✅️Capacity Expansion: #modi #VivianDsena #MahaKumbhMela2025","debttoequity ratio 
05 low leverage indicating financial stabilitylow leverage indicating financial stability

earnings ratios

eps 52

estimated pe ratio 1618x

 object of the offer

capacity expansion modi viviandsena mahakumbhmela2025","['modi', 'VivianDsena', 'MahaKumbhMela2025']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264333512212819,2025-01-20 08:55:43+00:00,1293202998282186753,"✍️Financial Ratios:-

✅️Gross Profit Margin: Stallion: 45.6% vs Industry Avg: ~42%

✅️Debt-to-Equity Ratio: Stallion: 0.5 vs SRF: 0.6

✅️EPS: Stallion: ₹5.2; higher potential for growth post-IPO.
#MahaKumbh2025 #violenciaazotaaméxico #KaranveerMehra𓃵 #modi #MahaKumbh2025","financial ratios

gross profit margin stallion 456 vs industry avg 42

debttoequity ratio stallion 05 vs srf 06

eps stallion 52 higher potential for growth postipo
mahakumbh2025 violenciaazotaaméxico karanveermehra𓃵 modi mahakumbh2025","['MahaKumbh2025', 'violenciaazotaaméxico', 'KaranveerMehra𓃵', 'modi', 'MahaKumbh2025']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264324913885581,2025-01-20 08:55:41+00:00,1543255343933046785,Why he has prob if abhi and niyu supports bjp . Let them. Why take moral stand. https://t.co/QBi7Q0tlyJ,why he has prob if abhi and niyu supports bjp  let them why take moral stand ,[],[],en,0,2,Unknown,0,0,Unknown,Unknown
1881264314692305179,2025-01-20 08:55:39+00:00,1293202998282186753,"✅Net Profit Margin: 8.2%

✅️Debt-to-Equity Ratio: 0.5

✅️P/E Ratio: ~16-18x (IPO valuation)

✍️Summary for Investors:-

✅️Navin Fluorine leads the industry in profitability due to its niche focus on high-margin products
#VivianDsena #IPOAlert #modi 
#Trump #StallionIndia","net profit margin 82

debttoequity ratio 05

pe ratio 1618x ipo valuation

summary for investors

navin fluorine leads the industry in profitability due to its niche focus on highmargin products
viviandsena ipoalert modi 
trump stallionindia","['VivianDsena', 'IPOAlert', 'modi', 'Trump', 'StallionIndia']",[],en,0,1,Unknown,0,0,Unknown,Unknown
1881264306446274622,2025-01-20 08:55:37+00:00,1709480871428804608,"This is the state everywhere and we have had enough!!!
We say 
NO TO KEJRIWAL
NO TO AAP

#Voteforchange
#Votefordevelopment
#BJPKeSankalp https://t.co/mLAy8EgQEM","this is the state everywhere and we have had enough
we say 
no to kejriwal
no to aap

voteforchange
votefordevelopment
bjpkesankalp ","['Voteforchange', 'Votefordevelopment', 'BJPKeSankalp']",[],en,0,1,Unknown,0,0,Unknown,Unknown
1881264299777368384,2025-01-20 08:55:35+00:00,1880294587945680896,@Watch_man8 @vijayshan Why would people waste their votes on BJP? If they wanna defeat DMK then they’ll vote for ADMK. Even DMK under Karuna have seen their worst pace they got just 22% in 2014 lok Sabha but bounced back and formed government in 2021. No one can rule TN apart from ADMK and DMK.,  why would people waste their votes on bjp if they wanna defeat dmk then theyll vote for admk even dmk under karuna have seen their worst pace they got just 22 in 2014 lok sabha but bounced back and formed government in 2021 no one can rule tn apart from admk and dmk,[],"['Watch_man8', 'vijayshan']",en,0,0,Unknown,0,0,Unknown,Unknown
1881264297919283647,2025-01-20 08:55:35+00:00,208747547,"After attending a very successful party congress, the parliamentary committees continue - and, at my Dodoma home office/library, time to start my first book of the year on what’s happening in Europe’s largest economy. The book was a New Year’s gift from a dear friend. https://t.co/7765eZG1LO",after attending a very successful party congress the parliamentary committees continue  and at my dodoma home officelibrary time to start my first book of the year on whats happening in europes largest economy the book was a new years gift from a dear friend ,[],[],en,0,2,Unknown,0,0,Unknown,Unknown
1881264296417730874,2025-01-20 08:55:35+00:00,1296623835874127872,@Vivekpandit2024 Only BJP can do it, only bjp can do it,[],['Vivekpandit2024'],en,0,1,Unknown,0,0,Unknown,Unknown
1881264295524352198,2025-01-20 08:55:34+00:00,1293202998282186753,"✍️Strengths:-

✅️Competitive pricing due to operational efficiency

✅️Focus on new-age fluoropolymers and specialty chemicals

✍️Weaknesses:-

✅️Volatility in raw material pricing can impact margins. #IPOAlert #IPOListing #MaheshBabu #MahaKumbh2025 #modi #stallionindia #Tik","strengths

competitive pricing due to operational efficiency

focus on newage fluoropolymers and specialty chemicals

weaknesses

volatility in raw material pricing can impact margins ipoalert ipolisting maheshbabu mahakumbh2025 modi stallionindia tik","['IPOAlert', 'IPOListing', 'MaheshBabu', 'MahaKumbh2025', 'modi', 'stallionindia', 'Tik']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264291619524739,2025-01-20 08:55:33+00:00,1293202998282186753,"✅️Debt-to-Equity Ratio: 0.6

✅️P/E Ratio: ~28.6x

3. Gujarat Fluorochemicals

✍️ Export-Oriented Growth:-

✅️Over 50% of revenue comes from international markets, driven by specialized chemicals.
#MahaKumbh2025 #KumbhMela #Kumbh2025 #nashik #MahaKumbhMela2025 #modi","debttoequity ratio 06

pe ratio 286x

3 gujarat fluorochemicals

 exportoriented growth

over 50 of revenue comes from international markets driven by specialized chemicals
mahakumbh2025 kumbhmela kumbh2025 nashik mahakumbhmela2025 modi","['MahaKumbh2025', 'KumbhMela', 'Kumbh2025', 'nashik', 'MahaKumbhMela2025', 'modi']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264282341613957,2025-01-20 08:55:31+00:00,1293202998282186753,"2. SRF

✍️Diversified Operations:-

✅️Involved in chemicals, packaging films &amp; technical textiles

✍️Strengths:-

✅️Robust export revenue contributing significantly to overall growth

✅️Operational efficiencies from economies of scale #modi #MahaKumbh2025 #modikagaurav","2 srf

diversified operations

involved in chemicals packaging films amp technical textiles

strengths

robust export revenue contributing significantly to overall growth

operational efficiencies from economies of scale modi mahakumbh2025 modikagaurav","['modi', 'MahaKumbh2025', 'modikagaurav']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264275572048052,2025-01-20 08:55:30+00:00,1293202998282186753,"✅️Dependency on a few high-value products makes the business vulnerable to demand fluctuations.

✍️Key Ratios:-

✅️EBITDA Margin: ~25%

✅️Net Profit Margin: ~12.3%

✅️Debt-to-Equity Ratio: 0.4

✅️P/E Ratio: ~35x
#SaifAliKhanAttacked #MahaKumbh2025 #modi #IPOAlert #Maha","dependency on a few highvalue products makes the business vulnerable to demand fluctuations

key ratios

ebitda margin 25

net profit margin 123

debttoequity ratio 04

pe ratio 35x
saifalikhanattacked mahakumbh2025 modi ipoalert maha","['SaifAliKhanAttacked', 'MahaKumbh2025', 'modi', 'IPOAlert', 'Maha']",[],en,0,1,Unknown,0,0,Unknown,Unknown
1881264274154402304,2025-01-20 08:55:29+00:00,1870838696892616705,@Virend_Sachdeva @narendramodi @AmitShah @JPNadda @PandaJay @mansukhmandviya @BJP4Delhi Proud moment for India as our Kho Kho stars shine bright! 🌟❤️ BJP’s commitment to promoting sports is creating champions! 🏅👏 #KhoKhoChampions #KheloIndia #SportsForAll,       proud moment for india as our kho kho stars shine bright  bjps commitment to promoting sports is creating champions  khokhochampions kheloindia sportsforall,"['KhoKhoChampions', 'KheloIndia', 'SportsForAll']","['Virend_Sachdeva', 'narendramodi', 'AmitShah', 'JPNadda', 'PandaJay', 'mansukhmandviya', 'BJP4Delhi']",en,0,0,Unknown,0,0,Unknown,Unknown
1881264268206895528,2025-01-20 08:55:28+00:00,1293202998282186753,"✍️Strengths:-

✅️Diversified portfolio across multiple high-growth segments.

✅️Focus on innovation &amp; R&amp;D-driven growth.

✅️EBITDA margins among the highest in the industry.

✍️Weaknesses:-

✅️Limited focus on eco friendly, low GWP refrigerants compared to peers #modi","strengths

diversified portfolio across multiple highgrowth segments

focus on innovation amp rampddriven growth

ebitda margins among the highest in the industry

weaknesses

limited focus on eco friendly low gwp refrigerants compared to peers modi",['modi'],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264265367322773,2025-01-20 08:55:27+00:00,1821932422994522114,"@an__observer__ @EverydayFinance @ArtemisConsort There are Mexicans with names like ""Garcia"" ""Juan"" ""Hernandez"" etc that no one gives a flying fuck about in congress, yet its only an issue when an Indian names their kid with an Indian name. Plus their other two are named Ewan and Maribel",   there are mexicans with names like garcia juan hernandez etc that no one gives a flying fuck about in congress yet its only an issue when an indian names their kid with an indian name plus their other two are named ewan and maribel,[],"['an__observer__', 'EverydayFinance', 'ArtemisConsort']",en,0,0,Unknown,0,0,Unknown,Unknown
1881264256777412612,2025-01-20 08:55:25+00:00,1293202998282186753,"✍️Peer Group Analysis:-

👉Stallion India Fluorochemicals operates in the highly competitive fluorochemicals industry

👉Its primary competitors include Navin Fluorine International, SRF &amp; Gujarat Fluorochemicals, #modi 
#StallionIndiaIPO #SaifAliKhanAttacked #MahaKumbh2025 #modi","peer group analysis

stallion india fluorochemicals operates in the highly competitive fluorochemicals industry

its primary competitors include navin fluorine international srf amp gujarat fluorochemicals modi 
stallionindiaipo saifalikhanattacked mahakumbh2025 modi","['modi', 'StallionIndiaIPO', 'SaifAliKhanAttacked', 'MahaKumbh2025', 'modi']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264253719691336,2025-01-20 08:55:24+00:00,1452305084575006722,"SC stays defamation case against Rahul Gandhi over Amit Shah remarks
#RahulGandhi #AmitShah #defamationcase

https://t.co/euzXEheHYu","sc stays defamation case against rahul gandhi over amit shah remarks
rahulgandhi amitshah defamationcase

","['RahulGandhi', 'AmitShah', 'defamationcase']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264248694902910,2025-01-20 08:55:23+00:00,706709499856334848,"#WATCH | Uttarkashi: Uttarakhand Chief Minister Pushkar Singh Dhami attends a public meeting in favour of the BJP candidates for Uttarkashi municipal elections, in Uttarkashi.

CM Dhami says, ""Development work worth crores of rupees has been done in Uttarkashi...' https://t.co/Yxsg5nr2ED","watch  uttarkashi uttarakhand chief minister pushkar singh dhami attends a public meeting in favour of the bjp candidates for uttarkashi municipal elections in uttarkashi

cm dhami says development work worth crores of rupees has been done in uttarkashi ",['WATCH'],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264236950900996,2025-01-20 08:55:20+00:00,1604045737058111488,"This is an interesting read  🛸
#ufotwitter #UFO 

https://t.co/ENqz7LfGhX","this is an interesting read  
ufotwitter ufo 

","['ufotwitter', 'UFO']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264232865673721,2025-01-20 08:55:19+00:00,1796785152187633665,@LaLONeill Executive orders are only temporary wins though since they will just be reversed by a future president. In order to make lasting change Congress would have to pass a law, executive orders are only temporary wins though since they will just be reversed by a future president in order to make lasting change congress would have to pass a law,[],['LaLONeill'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264232706297958,2025-01-20 08:55:19+00:00,1423371457,"We’re not in the ‘90s to blindly push for development while ignoring the climate change crisis!

What if #Chennai faces mass migration in the 2050s due to CC? What’s truly needed now?

Paid handles of #DMK #BJP 💦

#ADMK #TVK #EPS #Vijay #Parandur https://t.co/ctRZsNHpAF","were not in the 90s to blindly push for development while ignoring the climate change crisis

what if chennai faces mass migration in the 2050s due to cc whats truly needed now

paid handles of dmk bjp 

admk tvk eps vijay parandur ","['Chennai', 'DMK', 'BJP', 'ADMK', 'TVK', 'EPS', 'Vijay', 'Parandur']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264225781465402,2025-01-20 08:55:18+00:00,246207204,"@MikeDury even if it was, it will buy time till June at least. as for Tariffs, congress will not reclaim anything unless veto proof majority decide to battle with an incoming president.", even if it was it will buy time till june at least as for tariffs congress will not reclaim anything unless veto proof majority decide to battle with an incoming president,[],['MikeDury'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264223462043665,2025-01-20 08:55:17+00:00,1293202998282186753,"👉Incorporated in 2002, the company specializes in producing chemicals used in refrigeration, air conditioning &amp; pharmaceuticals. 

👉With over two decades of experience, Stallion focuses on innovation and compliance with global environmental standards
#IPOAlert #IPOListing #modi","incorporated in 2002 the company specializes in producing chemicals used in refrigeration air conditioning amp pharmaceuticals 

with over two decades of experience stallion focuses on innovation and compliance with global environmental standards
ipoalert ipolisting modi","['IPOAlert', 'IPOListing', 'modi']",[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264221239013731,2025-01-20 08:55:17+00:00,1569626030993977344,@Asha_EK Common people will have their concerns and the project won't move frwd without solving it.But I really doubt Congress party's intentions here.They act like they are pioneers of development in state but is not even interested to solve any issues critically. https://t.co/LjB3aMHYBg, common people will have their concerns and the project wont move frwd without solving itbut i really doubt congress partys intentions herethey act like they are pioneers of development in state but is not even interested to solve any issues critically ,[],['Asha_EK'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264220865741008,2025-01-20 08:55:17+00:00,75329265,@PriyankKharge This is y congress gets defeated every time these days. A guy with no qualification in the subject making fun of a guy who teaches at the highest level institute in the country., this is y congress gets defeated every time these days a guy with no qualification in the subject making fun of a guy who teaches at the highest level institute in the country,[],['PriyankKharge'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264200942854362,2025-01-20 08:55:12+00:00,3285638360,"Notice how even though she's no longer in Congress, @CoriBush still can't bring herself to acknowledge she was greenlighting weapons. She tries to deflect by referring to it as voting for ""the bills,"" but @mtracey clearly caught her trying to spin her response. https://t.co/1dgcyTL1yz",notice how even though shes no longer in congress  still cant bring herself to acknowledge she was greenlighting weapons she tries to deflect by referring to it as voting for the bills but  clearly caught her trying to spin her response ,[],"['CoriBush', 'mtracey']",en,0,2,Unknown,0,0,Unknown,Unknown
1881264188481515893,2025-01-20 08:55:09+00:00,2408285269,"The government headed by DMK party, which shall have to co-operate co-ordinate with alliance congress party and other alliance political parties otherwise, probably the opponent/opposition political party will capture the power of seat in tamilnadu. Be cautious",the government headed by dmk party which shall have to cooperate coordinate with alliance congress party and other alliance political parties otherwise probably the opponentopposition political party will capture the power of seat in tamilnadu be cautious,[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264170831687901,2025-01-20 08:55:05+00:00,1687471193178423296,"Remarks against Amit Shah: SC stays proceedings in defamation case against Rahul Gandhi

Edited video is available on PTI Videos (https://t.co/L2D7HH309u) #PTINewsAlerts #PTIVideos @PTI_News https://t.co/a0rVbyo9kS","remarks against amit shah sc stays proceedings in defamation case against rahul gandhi

edited video is available on pti videos  ptinewsalerts ptivideos  ","['PTINewsAlerts', 'PTIVideos']",['PTI_News'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264158496493850,2025-01-20 08:55:02+00:00,1687005633273597952,@narayanantbjp You pl talk about subject of our mental IIT Director 's unscientific statement. Pl also talk about bjp ₹7.5 lakhs croes currption as per CAG report 😢, you pl talk about subject of our mental iit director s unscientific statement pl also talk about bjp 75 lakhs croes currption as per cag report ,[],['narayanantbjp'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264147557687338,2025-01-20 08:54:59+00:00,144164780,Rahul Gandhi who took birth to the foreign lady is a number one traitor as he announces fight against the sacred constitution of our country,rahul gandhi who took birth to the foreign lady is a number one traitor as he announces fight against the sacred constitution of our country,[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264142818144304,2025-01-20 08:54:58+00:00,1071157159,@Rohit540073640t @vyasa1968 I Don't Think So. It's Like Winning Ballimaran &amp; Okhla For BJP Now.,  i dont think so its like winning ballimaran amp okhla for bjp now,[],"['Rohit540073640t', 'vyasa1968']",en,0,0,Unknown,0,0,Unknown,Unknown
1881264133229998305,2025-01-20 08:54:56+00:00,1780255701484326912,@MithilaWaala Disgraceful policing. Rahul Gandhi is dangerous for humanity, disgraceful policing rahul gandhi is dangerous for humanity,[],['MithilaWaala'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264114137464943,2025-01-20 08:54:51+00:00,5548912,@whyteknight07 Even they expect BJP to work and not AAP, even they expect bjp to work and not aap,[],['whyteknight07'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264108357779624,2025-01-20 08:54:50+00:00,1601040221826469888,"@ArvindKejriwal Its not bjp vs aap ,it's bjp vs dhruv rathi bhai ne akele hi bjp ko hila rakhh hai", its not bjp vs aap its bjp vs dhruv rathi bhai ne akele hi bjp ko hila rakhh hai,[],['ArvindKejriwal'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264093392503070,2025-01-20 08:54:46+00:00,1300035906997555201,@AryanGa89504934 Lol newslaundary kabse neutral hone lagi wo Congress dalali journalist hai 😂, lol newslaundary kabse neutral hone lagi wo congress dalali journalist hai ,[],['AryanGa89504934'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264083074437585,2025-01-20 08:54:44+00:00,1395334671811047425,@shaandelhite avoiding a direct fight with kejriwal will weaken the congress and give more power to the regional parties - already the media is promoting mamata and kejriwal - you are playing  into the hands of the RSS plan to kill an ideological alternative that congress offers, avoiding a direct fight with kejriwal will weaken the congress and give more power to the regional parties  already the media is promoting mamata and kejriwal  you are playing  into the hands of the rss plan to kill an ideological alternative that congress offers,[],['shaandelhite'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264075549913593,2025-01-20 08:54:42+00:00,1814245274497306624,@ANI AAP is busy in documentary then solving the prob of delhi ppl., aap is busy in documentary then solving the prob of delhi ppl,[],['ANI'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264069430366291,2025-01-20 08:54:41+00:00,1561926087541542913,"It's been almost 3 n half hours power has been disconnected at Ramnaresh Nagar, Road no 9, Till now power not restored, No clue why they disconnected till now #hyderabadpowercuts, #Congress @revanth_anumula",its been almost 3 n half hours power has been disconnected at ramnaresh nagar road no 9 till now power not restored no clue why they disconnected till now hyderabadpowercuts congress ,"['hyderabadpowercuts', 'Congress']",['revanth_anumula'],en,0,1,Unknown,0,0,Unknown,Unknown
1881264067656225110,2025-01-20 08:54:40+00:00,1732074072421330944,"Now Junior James Bond son runs a hedge fund in Cayman island which has Arab Sheikh and Qatar along with top BJP and Congress leaders as investors 

We saw his skills with Maulana Saad https://t.co/LiV4CVXn26","now junior james bond son runs a hedge fund in cayman island which has arab sheikh and qatar along with top bjp and congress leaders as investors 

we saw his skills with maulana saad ",[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264059716362455,2025-01-20 08:54:38+00:00,1390736742,"“It’s the Congress party that has left India. India has not left the Congress party.”

Clearly, Congress has gone so off the rails under Sonia &amp; Rahul Gandhi, the odds of it getting back are the same as Gandhi’s contribution to India’s independence. Minimal. https://t.co/QF46Z8S78L","its the congress party that has left india india has not left the congress party

clearly congress has gone so off the rails under sonia amp rahul gandhi the odds of it getting back are the same as gandhis contribution to indias independence minimal ",[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881264047380910447,2025-01-20 08:54:35+00:00,135848667,"@Nher_who Infact Assam,Mizoram, tripura, Meghalaya also share Bangladesh  borders. But  @BJP4India  will only. Attack @MamataOfficial  they won't attack others cos they are bjp ruled states.", infact assammizoram tripura meghalaya also share bangladesh  borders but    will only attack   they wont attack others cos they are bjp ruled states,[],"['Nher_who', 'BJP4India', 'MamataOfficial']",en,1,1,Unknown,0,0,Unknown,Unknown
1881264043979366507,2025-01-20 08:54:34+00:00,1644687883641520129,"@DerelictTachyon @DefiyantlyFree @BreannaMorello We have to include Congress.
They are the sole authority over the Capitol Police.

How has Ashley Babbitt been made whole?","   we have to include congress
they are the sole authority over the capitol police

how has ashley babbitt been made whole",[],"['DerelictTachyon', 'DefiyantlyFree', 'BreannaMorello']",en,0,0,Unknown,0,0,Unknown,Unknown
1881264039462093128,2025-01-20 08:54:33+00:00,1498175844,"@MumbaichaDon He is a BJP stooge, high time Uddhav understood it", he is a bjp stooge high time uddhav understood it,[],['MumbaichaDon'],en,0,0,Unknown,0,0,Unknown,Unknown
1881264024387805507,2025-01-20 08:54:30+00:00,2464830932,@ndtv @mkstalin @Udhaystalin @iitmadras @RahulGandhi look what BJP is doing with the premiere education institutes of India. This is the sole reason why now IITians don’t get jobs.,     look what bjp is doing with the premiere education institutes of india this is the sole reason why now iitians dont get jobs,[],"['ndtv', 'mkstalin', 'Udhaystalin', 'iitmadras', 'RahulGandhi']",en,0,0,Unknown,0,0,Unknown,Unknown
1881264000232722546,2025-01-20 08:54:24+00:00,1655077538215895041,@ajeetbharti Ajeet ji this shows the apathy of BJP as well na?, ajeet ji this shows the apathy of bjp as well na,[],['ajeetbharti'],en,0,0,Unknown,0,0,Unknown,Unknown
1881263995270926811,2025-01-20 08:54:23+00:00,1037665330213085185,@The_Riyuu Aap to tubelight se bhi .......... ……....... 😳😳, aap to tubelight se bhi   ,[],['The_Riyuu'],en,0,0,Unknown,0,0,Unknown,Unknown
1881263990858469838,2025-01-20 08:54:22+00:00,1266608791,"Watch the documentary the BJP doesn't want you, before they ban it!
Unbreakable 
👇
https://t.co/GoqPuJ1QZE","watch the documentary the bjp doesnt want you before they ban it
unbreakable 

",[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881263976220434715,2025-01-20 08:54:18+00:00,1870838696892616705,@BJP4Delhi @Virend_Sachdeva @yogenderchando1 BJP’s manifesto reflects genuine care for Delhi's citizens. A perfect balance of innovation and welfare! 🌟🤝 #BJPDelhi2025 #VisionForDelhi,   bjps manifesto reflects genuine care for delhis citizens a perfect balance of innovation and welfare  bjpdelhi2025 visionfordelhi,"['BJPDelhi2025', 'VisionForDelhi']","['BJP4Delhi', 'Virend_Sachdeva', 'yogenderchando1']",en,0,0,Unknown,0,0,Unknown,Unknown
1881263975977066509,2025-01-20 08:54:18+00:00,1505217746522542085,"The Daily Signal - Republicans, It Is Time to Deliver Results
https://t.co/6pQJPxITAl","the daily signal  republicans it is time to deliver results
",[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881263960906977470,2025-01-20 08:54:15+00:00,1588617744203001856,Yes and every congress lover also https://t.co/0oGzVXbQCr,yes and every congress lover also ,[],[],en,0,0,Unknown,0,0,Unknown,Unknown
1881263953013281164,2025-01-20 08:54:13+00:00,305555125,Congress wants to deny Hindus the fundamental right to approach courts to reclaim their temples in the name of ‘secularism’: Here is how https://t.co/Xdwl2dv2OM via @OpIndia_com,congress wants to deny hindus the fundamental right to approach courts to reclaim their temples in the name of secularism here is how  via ,[],['OpIndia_com'],en,0,0,Unknown,0,0,Unknown,Unknown
